TicketID,ApplicationName,AssignmentGroup,Status,Category,Subcategory,Urgency,Priority,Impact,ReassignmentCount
INC4842744,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842745,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842746,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842747,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842748,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842749,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842752,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842753,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842754,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842755,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842757,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842758,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842759,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842791,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842792,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4861741,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4861758,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4861774,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4861805,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4861815,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4787056,HR Core Benefits Support,HR Core Benefits Support,Resolved,Business Application,Human Resources,3,4,3,2
INC4859830,PCRS SUPPORT,PCRS SUPPORT,On Hold,Business Application,Unknown,3,4,3,3
SCTASK2292167,FIELD DEVELOPMENT,FIELD DEVELOPMENT,Closed,Unknown,Unknown,3,4,3,0
SCTASK2292035,CAP-SHAREPOINT-SUPPORT,CAP-SHAREPOINT-SUPPORT,Pending,Unknown,Unknown,3,4,3,1
SCTASK2292182,Automation COE Support,Automation COE Support,Closed,Unknown,Unknown,3,4,3,0
INC4103229,NUCLEAR SUPPORT,NUCLEAR SUPPORT,Closed,Inquiry / Help,Unknown,3,4,3,4
INC4776486,NUCLEAR SUPPORT,NUCLEAR SUPPORT,Closed,Database,Unknown,3,4,3,0
INC4580411,ESOMS SUPPORT,ESOMS SUPPORT,Closed,Business Application,Enterprise Apps,3,4,3,2
INC4764053,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4764079,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842804,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842805,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842815,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842817,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842822,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4861857,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4861858,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4861865,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4861875,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4861882,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Reassigned,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4861890,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Reassigned,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4861898,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Resolved,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4861901,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4861902,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4861905,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4861913,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4861917,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Resolved,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4861922,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,4,3,0
INC4861935,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4776437,AM/FM,AM/FM,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4842898,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4842908,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842924,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842930,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4861943,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,3,4,3,0
INC4861944,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4861961,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4861977,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4861987,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4861989,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862158,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4848908,EB SUPPORT,EB SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,1
SCTASK2291644,ENTERPRISE CONTENT MGMT,ENTERPRISE CONTENT MGMT,Closed,Unknown,Unknown,3,4,3,0
SCTASK2292215,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Unknown,Unknown,3,4,3,0
SCTASK2292194,HR Core Benefits Support,HR Core Benefits Support,Closed,Unknown,Unknown,3,4,3,2
INC4772717,ESOMS SUPPORT,ESOMS SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,1
INC4763712,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4763713,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4763714,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4763715,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4763716,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4763717,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4763718,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4763719,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4763720,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4763721,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4763722,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4763723,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4763725,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,4,3,0
INC4763726,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,4,3,0
INC4763727,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,4,3,0
INC4763728,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,4,3,0
INC4763729,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,4,3,0
INC4763730,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,4,3,0
INC4763731,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,4,3,0
INC4763732,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,4,3,0
INC4763733,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4763734,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4763735,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4763741,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4763787,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,4,3,0
INC4763798,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4763799,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4768894,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4842975,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862183,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862199,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4862236,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Cancelled,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4862237,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4769624,EB SUPPORT,EB SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,1
SCTASK2292227,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Open,Unknown,Unknown,3,4,3,0
INC4487270,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,In Progress,Software,Unknown,3,4,3,12
INC4843022,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4843172,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4843177,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4843184,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4845003,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4859466,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4859668,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4859669,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862254,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862265,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862266,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862275,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862291,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
SCTASK2289822,UDW SUPPORT,UDW SUPPORT,Closed,Unknown,Unknown,3,4,3,0
INC4858498,PASSPORT APPLICATIONS,PASSPORT APPLICATIONS,Reassigned,Business Application,Unknown,3,4,3,1
INC4763837,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4763841,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862309,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862313,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862326,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862328,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862330,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,4,3,0
INC4487945,ESOMS SUPPORT,ESOMS SUPPORT,In Progress,Business Application,Unknown,3,4,3,1
INC4501977,ESOMS SUPPORT,ESOMS SUPPORT,Closed,Business Application,Nuclear,3,4,3,1
INC4515083,ESOMS SUPPORT,ESOMS SUPPORT,Cancelled,Business Application,Unknown,3,4,3,1
INC4862340,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862353,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4862381,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4862406,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4843084,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4843105,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862441,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862449,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862450,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862454,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862473,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
SCTASK2291352,PASSPORT APPLICATIONS,PASSPORT APPLICATIONS,Closed,Unknown,Unknown,3,4,3,1
INC4862440,DATA WAREHOUSE,DATA WAREHOUSE,Closed,Infrastructure Management Tools,Monitoring,2,3,2,2
INC4862498,FIELD DEVELOPMENT,FIELD DEVELOPMENT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,2
INC4843126,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4843157,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862477,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862485,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4862495,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4862513,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4862528,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Shared Services,2,3,2,0
INC4862214,CCS DISTRIBUTION MAINT,CCS DISTRIBUTION MAINT,On Hold,Business Application,Unknown,3,4,3,1
INC4862530,CCS DISTRIBUTION MAINT,CCS DISTRIBUTION MAINT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,1
SCTASK2292287,FIELD DEVELOPMENT,FIELD DEVELOPMENT,Closed,Unknown,Unknown,3,4,3,0
SCTASK2291917,LAMP,LAMP,Pending,Unknown,Unknown,3,4,3,1
SCTASK2292288,CCS DISTRIBUTION MAINT,CCS DISTRIBUTION MAINT,Closed,Unknown,Unknown,3,4,3,0
SCTASK2292283,CCS DISTRIBUTION MAINT,CCS DISTRIBUTION MAINT,Open,Unknown,Unknown,3,4,3,0
SCTASK2292192,CCS DISTRIBUTION MAINT,CCS DISTRIBUTION MAINT,Closed,Unknown,Unknown,3,4,3,0
SCTASK2291962,CCS DISTRIBUTION MAINT,CCS DISTRIBUTION MAINT,Closed,Unknown,Unknown,3,4,3,2
SCTASK2291949,CCS DISTRIBUTION MAINT,CCS DISTRIBUTION MAINT,Pending,Unknown,Unknown,3,4,3,0
SCTASK2291878,CCS DISTRIBUTION MAINT,CCS DISTRIBUTION MAINT,Reassigned,Unknown,Unknown,3,4,3,1
INC4862433,FIELD DEVELOPMENT,FIELD DEVELOPMENT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,2
INC4862529,FIELD DEVELOPMENT,FIELD DEVELOPMENT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,1
INC4736018,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Application Management Tools,Unknown,3,4,3,0
INC4764014,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,4,3,0
INC4764021,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4764045,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,4,3,0
INC4764046,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,4,3,0
INC4768832,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4777262,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,1
